source_node,target_node,weight
3390,3695,0.6
3390,3064,8.1
3391,4736,4
3391,314,4
3391,48,4.3
3391,2025,5.8
3392,5261,7.8
3392,7899,7.4
3392,3397,9.4
3392,8257,8.1
3393,4091,2.4
3393,8249,8.8
3393,4060,2.9
3393,1335,3.6
3394,1762,1.2
3394,836,8.5
3394,4056,3.2
3394,8791,7.6
3395,1024,2.9
3395,7252,7.8
3395,6754,4.8
3395,6162,2.7
3396,1189,4.2
3396,5106,7.9
3396,2531,4
3396,2604,0.7
3397,1272,6.1
3397,268,3.6
3397,6619,2.8
3397,4221,8.9
3398,6368,0.5
3398,1284,7.4
3398,9117,6.9
3398,1713,4.7
3399,4076,2
3399,882,8.9
3399,6561,5.5
3399,4664,8.3
3400,2908,6.2
3400,9645,5.3
3400,6737,4.7
3400,3542,8.5
3401,9670,8.4
3401,3574,6.6
3401,764,4.1
3401,484,5.8
3402,4994,0.6
3402,2558,8.2
3402,7174,5.5
3402,9485,6.7
3403,4445,2.5
3403,587,8.7
3403,7718,4.8
3403,4306,2.6
3404,9482,1.3
3404,1350,1.8
3404,1334,0.7
3404,6230,7.3
3405,9516,8.4
3405,3248,3.4
3405,919,8.9
3405,787,0.9
3406,2766,1.8
3406,2104,9.1
3406,1643,9.8
3406,3699,3.7
3407,7580,5.1
3407,1607,0.3
3407,825,8.4
3407,2408,8.8
3408,7639,2.8
3408,2517,8
3408,7836,1.5
3408,8069,8.6
3409,9780,4.6
3409,2993,1.2
3409,3860,3.1
3409,9106,0.8
3410,1853,0.1
3410,1532,9.6
3410,3827,8.1
3410,5868,9.1
3411,8735,9.4
3411,1646,4.9
3411,1601,2.7
3411,6835,9.7
3412,6682,9.4
3412,2368,5.8
3412,4569,0.7
3412,5306,7.6
3413,932,0.9
3413,4513,5.2
3413,4250,7.2
3413,9962,1.3
3414,4855,4
3414,2146,7.6
3414,4615,9.7
3414,4207,3.1
3415,6366,4
3415,873,2.1
3415,888,8.4
3415,1529,8.5
3416,3580,2.8
3416,4289,2.4
3416,7750,9.6
3416,4733,6
3417,486,4.2
3417,904,2.6
3417,1875,8.4
3417,1186,5.8
3418,1411,7.9
3418,480,2.5
3418,5551,4.2
3418,1316,5.6
3419,435,9.8
3419,5311,9.5
3419,4644,3.2
3419,980,4.4
3420,2341,9.7
3420,1359,6.2
3420,8715,3.4
3420,3686,8.4
3421,3615,9.7
3421,9423,1.8
3421,6101,5
3421,3922,3.3
3422,7131,1.3
3422,3392,5.4
3422,4995,5.4
3422,2036,6.1
3423,7940,3.9
3423,8985,3.1
3423,1182,2.6
3423,7452,3.8
3424,2941,3
3424,9123,3.9
3424,1152,1.2
3424,46,6.5
3425,2538,8.9
3425,2557,2.8
3425,9721,6.3
3425,2627,3.6
3426,1893,0.3
3426,1273,8.7
3426,1963,1.6
3426,54,4.8
3427,778,5.3
3427,7309,3.7
3427,9470,9.1
3427,2056,2.4
3428,2396,4.7
3428,6212,4.1
3428,6637,6.3
3428,3308,8.3
3429,5438,5.5
3429,1419,4
3429,9574,5
3429,6764,2.2
3430,8778,9.2
3430,3140,10
3430,7822,7.8
3430,2370,4.4
3431,3421,8.8
3431,2629,7.4
3431,5291,9.5
3431,9216,6
3432,2617,2.3
3432,4794,3.1
3432,9097,6.2
3432,2441,5.1
3433,2002,5.4
3433,2351,1.9
3433,3158,8.3
3433,7413,5.1
3434,2370,8.9
3434,7704,8.1
3434,1830,6.9
3434,8225,4.5
3435,6309,1.7
3435,6985,4.4
3435,2319,8.1
3435,5596,4
3436,3629,2.3
3436,125,5.8
3436,4813,5.4
3436,5259,1.1
3437,6192,0.7
3437,323,7.9
3437,5855,7.6
3437,3430,7.9
3438,1525,8.5
3438,7837,3.8
3438,2825,8.8
3438,1241,1.1
3439,5850,7.2
3439,9344,3.7
3439,2112,2.9
3439,9477,8.2
3440,353,0.6
3440,5462,5.2
3440,721,3.1
3440,5660,4.1
3441,2398,2.1
3441,8303,1.7
3441,9867,4.7
3441,1448,6.2
3442,1066,0.2
3442,6107,9.1
3442,304,8
3442,2821,0.2
3443,2723,4
3443,5602,5.9
3443,8583,9.7
3443,6914,8
3444,1978,8.5
3444,5452,5.8
3444,6109,5.2
3444,9780,5.1
3445,2052,9.7
3445,5113,4.6
3445,8048,8.8
3445,2482,8.8
3446,4554,1.3
3446,4779,7.7
3446,578,2.4
3446,2138,7.8
3447,3578,9.8
3447,5815,9.5
3447,5228,1.4
3447,7275,8.4
3448,1971,3.1
3448,1672,7.2
3448,2617,5.3
3448,2601,8.3
3449,2556,9.1
3449,4811,9.3
3449,5606,6.8
3449,4253,4.5
3450,7054,8.8
3450,7508,8.2
3450,3385,1.3
3450,1682,2.7
3451,9333,4.9
3451,9736,1.4
3451,1735,1.9
3451,3241,1.6
3452,9763,0.9
3452,5392,7.1
3452,4236,8
3452,2421,7.5
3453,45,5
3453,2845,0.1
3453,2871,2.7
3453,8864,1.7
3454,2363,8.3
3454,414,0.7
3454,5275,7.4
3454,5556,4.1
3455,6877,1.8
3455,6811,0.3
3455,1840,2.1
3455,8035,9.5
3456,753,7.1
3456,4814,4.5
3456,1151,4.6
3456,8079,6.9
3457,4926,7.8
3457,7125,9.6
3457,5289,8
3457,3427,2.5
3458,5788,8.1
3458,3778,3.7
3458,3457,4.8
3458,7336,0.8
3459,1833,2.4
3459,651,2.5
3459,7166,0.7
3459,8193,3.6
3460,7382,9.2
3460,5066,4
3460,4826,8.2
3460,3424,6.8
3461,3576,7.2
3461,2493,5.3
3461,662,1.6
3461,3902,5.1
3462,8600,1.9
3462,4807,7
3462,7491,1.1
3462,2215,8.5
3463,4099,7.2
3463,1789,6.6
3463,4458,3.5
3463,795,9.3
3464,5290,4
3464,5434,1
3464,149,1.4
3464,9455,4.4
3465,6643,8.4
3465,2412,9.5
3465,7444,3
3465,1258,4.4
3466,9110,2.8
3466,405,5.6
3466,2057,5
3466,392,2.2
3467,2305,9.4
3467,459,8.9
3467,1116,7.3
3467,9002,1.3
3468,4389,4
3468,7672,9.7
3468,1592,5
3468,3876,3.3
3469,5207,5.8
3469,1115,2.8
3469,908,9.5
3469,2542,2.1
3470,3295,9.3
3470,4405,5.7
3470,1419,9
3470,8148,4.1
3471,8284,1.3
3471,8284,7.4
3471,5820,9.5
3471,981,4.4
3472,3326,7.6
3472,7692,1.9
3472,1514,7.1
3472,6008,7.1
3473,155,9.2
3473,5921,7.5
3473,4213,8.6
3473,8114,9.6
3474,2475,9.4
3474,4798,5.5
3474,6032,9.8
3474,5073,2.4
3475,3676,7.3
3475,2121,5.3
3475,3441,4.6
3475,3749,3.4
3476,9487,5.2
3476,5564,1.8
3476,7397,9.7
3476,5713,9
3477,5576,8.1
3477,4918,7.2
3477,1177,5.6
3477,6111,4.7
3478,98,3
3478,6504,4.5
3478,401,8.3
3478,1305,5.7
3479,553,1.2
3479,217,3.4
3479,1205,8.4
3479,4865,9.5
3480,8990,9.8
3480,6594,7.7
3480,9071,8.7
3480,3402,5.8
3481,9831,7.1
3481,2050,3.9
3481,6894,9.7
3481,3516,8.8
3482,4956,9.4
3482,9676,0.3
3482,9686,2.4
3482,7523,5.4
3483,5259,5.5
3483,516,1.3
3483,8686,3.7
3483,2433,7.1
3484,9460,6.9
3484,7477,10
3484,1489,4.5
3484,2792,7.5
3485,4478,3.4
3485,6494,4.4
3485,5421,0.8
3485,2321,2.9
3486,6272,6.9
3486,320,8.9
3486,1399,7.8
3486,488,6.5
3487,5641,5.7
3487,7890,3.4
3487,7813,0.9
3487,637,0.7
3488,7257,7.5
3488,1838,7.1
3488,1955,1.3
3488,917,6.9
3489,8117,3.6
3489,1585,7.2
3489,7630,6.1
3489,7831,8.1
3490,4775,6
3490,6911,7.9
3490,2636,4.1
3490,4735,3.7
3491,5516,5.6
3491,1372,5.3
3491,1170,4.3
3491,5902,4.5
3492,245,5.2
3492,228,2.2
3492,1196,7.2
3492,2584,7.3
3493,5318,2.6
3493,2052,2.1
3493,2281,0.5
3493,4196,5.2
3494,5465,9.8
3494,382,6.5
3494,9452,4.8
3494,8112,8.2
3495,204,5.2
3495,2457,4.7
3495,3693,5.5
3495,1803,9.4
3496,2255,2.5
3496,8431,3.7
3496,1221,4.9
3496,8681,8.1
3497,2151,1.9
3497,621,4
3497,4950,6
3497,3347,4.9
3498,3774,0.4
3498,295,1.9
3498,6417,1.2
3498,4548,1.1
3499,3761,0.2
3499,9570,0.2
3499,2669,3.8
3499,1388,9.5
3500,8624,4.6
3500,5319,8
3500,2999,0.6
3500,641,5.4
3501,658,4.8
3501,1414,6.1
3501,172,5.8
3501,4985,1.4
3502,4942,5.7
3502,5905,9.7
3502,1521,4.8
3502,8514,7
3503,1747,8.6
3503,9757,2.7
3503,6043,9.2
3503,6554,8.6
3504,8960,8.6
3504,533,6.3
3504,4312,1.5
3504,5975,5.3
3505,4381,4
3505,2711,6.5
3505,3764,2.9
3505,7664,8.6
3506,4641,9.4
3506,6165,0.3
3506,7877,8.5
3506,9490,0.2
3507,2921,0.7
3507,8068,7.5
3507,5808,2
3507,6972,4.1
3508,3303,1
3508,9568,5
3508,5296,2.1
3508,9971,0.4
3509,8369,0.9
3509,8023,1
3509,4966,8.8
3509,479,6.9
3510,8350,3.9
3510,4185,9.3
3510,948,1.8
3510,1340,1.6
3511,8620,6.2
3511,8175,1.6
3511,146,3.9
3511,1162,3
3512,8733,7.4
3512,5921,5.3
3512,3977,4.4
3512,8462,3.3
3513,6405,6.3
3513,2253,4.6
3513,2602,4.9
3513,3071,10
3514,1982,4.3
3514,2775,6.8
3514,1320,5.6
3514,169,5
3515,7844,3.4
3515,8980,3.6
3515,6825,6.8
3515,2653,2.3
3516,1066,5.6
3516,1710,6.5
3516,9034,4.3
3516,6127,9.5
3517,1011,9.9
3517,7236,9.6
3517,616,0.4
3517,8390,4.9
3518,5721,1.5
3518,1671,7.8
3518,1927,1
3518,8160,1.3
3519,1097,6.8
3519,781,7
3519,8735,6.8
3519,3820,5.5
3520,2085,5.9
3520,1521,6
3520,426,8.7
3520,2654,1.3
3521,6209,7.3
3521,1729,3.5
3521,839,1.9
3521,9934,1.7
3522,8487,5
3522,7535,9.2
3522,6362,0.5
3522,809,7.7
3523,8691,9.5
3523,3569,3.3
3523,8346,4.2
3523,2047,6.1
3524,5079,7.7
3524,1330,10
3524,7074,8.3
3524,6580,0.9
3525,1992,9.6
3525,9726,5.7
3525,225,3.1
3525,7279,7.2
3526,7935,7.3
3526,1193,2.7
3526,5033,0.1
3526,6925,4.6
3527,5833,0.8
3527,1497,5.9
3527,4323,3.1
3527,799,7.5
3528,7608,9.5
3528,2343,2.3
3528,1946,8
3528,4215,3.8
3529,5392,0.5
3529,1075,6.9
3529,2540,5.5
3529,7776,4.7
3530,3227,6.3
3530,3165,1.4
3530,1772,6.5
3530,323,2.5
3531,7541,8.7
3531,8412,6.3
3531,9378,8.7
3531,4083,2.8
3532,7664,8.4
3532,7162,1.9
3532,5897,3.4
3532,2418,5.2
3533,1105,9.1
3533,8086,9.1
3533,7744,0.8
3533,2089,7.2
3534,5025,8.9
3534,3665,3.2
3534,4459,4.2
3534,900,8
3535,4797,0.3
3535,7858,0.9
3535,4111,3.3
3535,4755,5.2
3536,3046,8.1
3536,8083,9.4
3536,7673,0.8
3536,9658,0.3
3537,9170,3.9
3537,2769,3.1
3537,9847,8.9
3537,6962,1.3
3538,7194,4.7
3538,4303,7.9
3538,9933,1.5
3538,7398,1.7
3539,90,2.1
3539,4772,4.1
3539,7010,6.5
3539,7911,1.1
3540,4756,0.5
3540,8792,0.2
3540,8368,3.8
3540,1113,7.5
3541,1757,2.4
3541,1291,4.1
3541,3512,2.8
3541,6916,3.2
3542,638,5.2
3542,9150,6.6
3542,3547,4.1
3542,803,9.8
3543,1876,9.2
3543,6552,2.3
3543,8914,2.5
3543,7496,0.1
3544,2528,0.5
3544,979,7.8
3544,4199,6.9
3544,1878,5.2
3545,9144,1.1
3545,3981,5.7
3545,1290,3.7
3545,9782,2.7
3546,9460,4.9
3546,9207,8.8
3546,9613,5.1
3546,947,2.5
3547,5650,6.1
3547,1993,6.3
3547,5784,2.2
3547,7997,5
3548,371,1.6
3548,2187,4.2
3548,966,2.1
3548,3754,1.4
3549,3740,5.6
3549,3629,3.1
3549,9782,9.7
3549,3936,8.9
3550,2038,0.1
3550,6865,5.5
3550,6491,8.6
3550,5436,9.7
3551,7342,9.5
3551,5116,5.7
3551,3164,1.1
3551,4447,5.1
3552,1029,6.7
3552,7961,6.2
3552,661,1.7
3552,155,4.6
3553,529,3.8
3553,9957,3.1
3553,9012,3.2
3553,3834,1.3
3554,2714,3.2
3554,6980,5.8
3554,3197,9
3554,5192,1
3555,9918,8.7
3555,8571,4.5
3555,2790,8.6
3555,5188,9.8
3556,5981,7.8
3556,2468,8.6
3556,6556,2.6
3556,5043,5.8
3557,462,6.2
3557,6845,7.3
3557,1356,0.5
3557,1709,5.7
3558,2873,6
3558,1337,7.3
3558,1098,8.2
3558,7214,5.9
3559,2315,8.4
3559,7469,5.2
3559,7678,7.9
3559,1878,4.8
3560,2677,5.6
3560,6804,8.2
3560,8114,8.7
3560,154,6.3
3561,7693,1.9
3561,5100,5.8
3561,1541,5.7
3561,8640,8
3562,1563,8.3
3562,8646,8.8
3562,9452,9.1
3562,3511,7.4
3563,2205,5.9
3563,3850,8.4
3563,7035,6.7
3563,3949,9.4
3564,5603,0.2
3564,65,3
3564,1616,1.3
3564,3302,0.6
3565,8948,9.8
3565,7994,9.6
3565,4953,9.5
3565,716,0.6
3566,407,3.3
3566,1782,1.1
3566,7097,5.2
3566,7706,5
3567,4299,1.2
3567,6683,3
3567,6887,9.8
3567,2447,9
3568,5216,3.9
3568,4436,2.6
3568,1230,2.8
3568,8385,9.7
3569,5852,0.6
3569,7423,5.2
3569,6558,7.6
3569,104,5.5
3570,1463,6.3
3570,6078,9.5
3570,762,3.8
3570,2895,1.1
3571,975,9.4
3571,9095,9.5
3571,1144,9.5
3571,662,2.6
3572,7940,4.8
3572,7332,5
3572,6244,5.9
3572,1539,4.6
3573,2605,0.8
3573,3284,3.9
3573,3677,2.4
3573,9516,5.1
3574,1057,8.1
3574,8264,7.8
3574,2294,10
3574,9326,8.5
3575,4415,5
3575,3910,2.9
3575,8839,8.7
3575,730,8.8
3576,7239,6.8
3576,5866,9.9
3576,8298,4.2
3576,7746,2.7
3577,6606,6.4
3577,1328,5.1
3577,7054,7.4
3577,2208,4.6
3578,1486,5.4
3578,4763,4.5
3578,5895,2.7
3578,6720,6
3579,2772,5.1
3579,881,0.6
3579,4124,1.3
3579,9793,6.6
3580,9776,2.8
3580,5772,7.9
3580,6919,2.3
3580,2536,1.4
3581,6761,8.5
3581,2539,9.8
3581,4249,9.8
3581,285,2.8
3582,9318,0.7
3582,1695,6.5
3582,3651,8.2
3582,3644,9.7
3583,5702,5.4
3583,9455,4.1
3583,734,1.8
3583,3845,7.5
3584,6489,7.9
3584,5252,5.1
3584,3988,1.5
3584,7517,1.4
3585,7940,7.5
3585,4830,0.7
3585,709,1.3
3585,858,1.4
3586,9857,8.7
3586,9341,2
3586,3,7
3586,9211,4.6
3587,6061,1
3587,472,0.1
3587,5830,8.5
3587,2189,3.4
3588,7048,3.4
3588,2202,6
3588,6505,1.3
3588,9303,6.2
3589,9288,6.8
3589,4736,4.9
3589,7003,7.5
3589,7120,5.4
3590,1607,3.5
3590,7676,8
3590,1743,7.1
3590,5843,3.2
3591,3744,6
3591,5,3.6
3591,621,4.3
3591,9138,6.1
3592,7094,2.5
3592,3140,2.4
3592,9358,1.5
3592,592,10
3593,5917,7.7
3593,9561,8.6
3593,6051,7.9
3593,37,9.7
3594,2879,7.8
3594,8068,5.5
3594,6319,6.8
3594,6510,0.8
3595,7384,6.8
3595,9981,7.7
3595,2505,5.6
3595,5083,7.1
3596,6539,1.1
3596,2588,2.1
3596,4251,5.7
3596,7391,9.5
3597,9979,1.7
3597,9697,2.1
3597,8661,3
3597,2195,9.6
3598,5186,3.7
3598,7118,7.9
3598,763,5.4
3598,4724,2.4
3599,1582,5.7
3599,328,7.2
3599,5698,9.9
3599,3728,4.4
3600,4030,4.1
3600,3690,3.8
3600,3543,5.6
3600,6253,8.3
3601,4057,1.8
3601,3537,4.2
3601,5225,7.2
3601,8418,2.5
3602,1544,2.4
3602,49,9.9
3602,9994,6.4
3602,75,0.2
3603,5207,0.4
3603,2366,8.1
3603,2306,5.3
3603,9322,9.6
3604,6953,8.6
3604,9284,1
3604,7484,3.2
3604,7041,6.4
3605,5009,4
3605,864,2.1
3605,9558,8.7
3605,9608,7
3606,3705,3.8
3606,85,0.6
3606,1285,3.9
3606,5469,8.8
3607,334,4.8
3607,7112,5.2
3607,4015,7.3
3607,9423,7.1
3608,1426,1.1
3608,1908,5.9
3608,3136,4.4
3608,7395,3.8
3609,8425,6.4
3609,1159,4.2
3609,9526,7
3609,9983,7.3
3610,2157,3.9
3610,9074,5
3610,9796,5.8
3610,8818,3.6
3611,8842,1.4
3611,2509,4.5
3611,5939,8.8
3611,2137,8.1
3612,7842,0.4
3612,1025,2
3612,5452,2.8
3612,6571,0.6
3613,1402,3
3613,829,0.9
3613,3647,1.9
3613,1535,1.2
3614,4427,4.5
3614,5793,8.6
3614,271,7.8
3614,6880,5.7
3615,274,2.1
3615,662,6.8
3615,2772,3.3
3615,1648,7.1
3616,7025,0.8
3616,7492,4.5
3616,7272,9.4
3616,3298,6.2
3617,7004,3.3
3617,442,0.6
3617,8330,4.3
3617,5102,9.8
3618,5708,5.7
3618,1482,2.6
3618,8110,6.3
3618,6961,6.6
3619,1215,7.8
3619,6137,8.1
3619,1563,2.1
3619,7147,8.3
3620,9606,9.1
3620,4628,6.6
3620,1019,2.3
3620,687,7.1
3621,2566,9.3
3621,3030,9.8
3621,6799,5.3
3621,2070,0.7
3622,1000,7.8
3622,8771,2.6
3622,8296,8
3622,6908,7.7
3623,6985,4.8
3623,7665,2.5
3623,7247,3.5
3623,6674,5.8
3624,9419,4.6
3624,5449,9.9
3624,4238,4.2
3624,9626,9.7
3625,4162,2.4
3625,3018,3.5
3625,165,3.8
3625,8830,1.1
3626,8503,2.6
3626,5526,2.6
3626,3703,7.4
3626,5114,0.1
3627,4408,2.4
3627,8131,2.2
3627,2650,10
3627,6045,0.5
3628,4566,5.7
3628,1595,0.8
3628,7898,4.5
3628,6012,3.3
3629,1062,9.2
3629,61,4.6
3629,198,2.5
3629,623,8.6
3630,689,4.5
3630,8234,8.2
3630,9553,6.4
3630,1586,5
3631,6276,5
3631,121,4.5
3631,7410,4.8
3631,9925,9.4
3632,9120,3.1
3632,9939,7.3
3632,4245,0.4
3632,124,0.5
3633,2347,2.1
3633,2439,8
3633,5480,8.7
3633,6000,0.4
3634,8765,4
3634,5847,6.6
3634,8959,7.5
3634,3036,6.4
3635,4116,6.5
3635,1450,1.5
3635,1824,8.6
3635,5217,3.5
3636,8657,6.5
3636,8744,5.8
3636,8951,10
3636,4482,7.5
3637,7529,6.4
3637,8129,6.3
3637,9716,6.3
3637,4057,6.9
3638,2677,7.1
3638,4246,9.9
3638,4616,7
3638,6096,8.7
3639,3730,9.8
3639,254,3.4
3639,1308,5.9
3639,441,9.4
3640,4721,1.4
3640,8739,0.8
3640,42,1.7
3640,455,6.6
3641,3159,9.2
3641,4802,7.7
3641,4498,7.4
3641,1666,8.5
3642,8335,8.5
3642,702,1.5
3642,9878,2.6
3642,4103,2.7
3643,9652,3.2
3643,8206,2.4
3643,8094,2.2
3643,1894,4.5
3644,8663,2.3
3644,4810,1.3
3644,661,5
3644,7186,3.3
3645,1759,7
3645,4290,4.4
3645,9305,0.8
3645,1780,8.8
3646,5924,2.6
3646,7720,9.9
3646,447,5.4
3646,2008,2.4
3647,2386,4.4
3647,2833,8.3
3647,605,0.4
3648,4487,3.3
3648,5264,7.5
3648,7487,3.9
3648,732,3.1
3649,9370,5.1
3649,4386,9
3649,1610,6.7
3649,5564,3
3650,1814,9.9
3650,124,6.2
3650,5920,8
3650,1343,4
3651,6183,1
3651,1701,9.5
3651,1997,8.3
3651,9073,8.8
3652,3755,2.1
3652,828,7.8
3652,452,5.7
3652,270,2.7
3653,9896,2.8
3653,9519,8.9
3653,5898,0.2
3653,683,5.7
3654,2995,8.2
3654,2469,5.4
3654,6024,5.3
3654,7021,3.7
3655,6442,6.7
3655,5828,4.4
3655,1997,5.4
3655,2704,8.1
3656,219,1.6
3656,6699,5.7
3656,1882,8.7
3656,4481,8.5
3657,8299,8.6
3657,4570,0.3
3657,6916,4.7
3657,1908,1.1
3658,1200,9.9
3658,5605,1.6
3658,981,9.8
3658,6623,5.3
3659,3270,7.2
3659,3973,9.7
3659,9531,3.1
3659,13,6.7
3660,8974,1.4
3660,487,8.2
3660,4935,8.4
3660,6220,6.1
3661,1131,9.3
3661,7034,1.2
3661,3151,2.6
3661,4160,9.4
3662,7091,7.9
3662,4037,6.2
3662,8333,6.3
3662,5326,5.2
3663,2404,7.4
3663,5839,9.3
3663,463,5
3663,7393,3.3
3664,9020,4.6
3664,3589,1.2
3664,5381,9.4
3664,2984,5.9
3665,3312,1.7
3665,7128,5.7
3665,5077,8.3
3665,5302,1.4
3666,6934,9
3666,3292,0.2
3666,5914,8.3
3666,5713,7.2
3667,7946,9.7
3667,4923,0.5
3667,2641,6.2
3667,340,1.2
3668,6653,1.4
3668,2896,4
3668,2043,7.5
3668,9677,6
3669,7058,9.7
3669,8860,0.6
3669,2381,1.3
3669,6767,8.9
3670,5359,10
3670,9924,0.7
3670,2467,8.3
3670,2241,3.5
3671,5762,9.7
3671,8512,3.2
3671,2057,7.7
3671,7293,7.9
3672,6537,5.2
3672,1853,1.7
3672,1888,8
3672,8610,1.9
3673,2953,4.2
3673,7261,5.3
3673,8431,0.2
3673,2931,2.1
3674,1528,8.1
3674,3202,7.8
3674,8720,0.3
3674,2309,3.7
3675,2851,3.3
3675,6615,6.6
3675,2223,1.7
3675,8565,2.2
3676,632,3.7
3676,9399,5.5
3676,1102,0.9
3676,1200,7.7
3677,4413,9.6
3677,5619,2.4
3677,1348,5.2
3677,2809,8.5
3678,200,4
3678,7264,0.6
3678,1849,0.7
3678,2422,8.8
3679,1812,7.1
3679,1335,6.3
3679,3099,9.9
3679,1875,7.3
3680,9267,7.7
3680,1028,3.1
3680,3388,8.6
3680,4574,4.4
3681,4918,1.1
3681,3783,7
3681,2930,8.4
3681,2825,7
3682,38,9.1
3682,8966,4.7
3682,1014,4.3
3682,9260,7.4
3683,9775,0.9
3683,4729,4
3683,1093,8.7
3683,6816,7.7
3684,5600,1.9
3684,4956,1.2
3684,3362,8.3
3684,4965,5
3685,3548,3.4
3685,7089,0.7
3685,4194,0.9
3685,4045,4.3
3686,5932,4.8
3686,3420,8.5
3686,1823,7.8
3686,1374,2.6
3687,5003,5.2
3687,8180,7.6
3687,4597,10
3687,5924,8.9
3688,88,1.3
3688,1497,3
3688,2088,3.1
3688,6012,3.1
3689,4984,2.3
3689,4664,4.4
3689,8140,8.9
3689,2170,8
3690,9441,2.7
3690,2296,3.3
3690,3564,0.2
3690,261,5.7
3691,8592,0.4
3691,5794,0.8
3691,2916,1.2
3691,3606,7.7
3692,9860,4.5
3692,912,7.7
3692,2614,4.3
3692,1532,0.2
3693,3968,6.8
3693,3893,8.4
3693,1449,0.6
3693,7547,0.6
3694,2189,5.4
3694,8293,6.2
3694,277,8.9
3694,6520,8.6
3695,1702,0.8
3695,3768,3.8
3695,2872,1.3
3695,8910,1.8
3696,8266,7.2
3696,2795,7.4
3696,9972,8.7
3696,1677,9.1
3697,846,3
3697,8720,2.3
3697,15,3
3697,3462,8.7
3698,5864,1.6
3698,2361,0.9
3698,5218,10
3698,8160,1.3
3699,1093,4.6
3699,8256,6.4
3699,4971,4.8
3699,1061,0.3
3700,8100,8.6
3700,2226,3.6
3700,107,1.9
3700,2310,0.2
3701,6024,7.3
3701,5807,5.8
3701,8952,4.7
3701,5075,7
3702,7754,4
3702,3708,3.3
3702,2555,1.4
3702,596,8.2
3703,3589,6.4
3703,1970,7.4
3703,8931,1.7
3703,1155,3.2
3704,3912,1.5
3704,845,0.7
3704,3713,7.9
3704,1167,8.8
3705,1048,6.5
3705,1149,0.8
3705,5354,3.3
3705,9419,7.6
3706,747,9.1
3706,872,6.2
3706,3977,0.1
3706,9421,5
3707,7150,1.5
3707,5877,8.6
3707,922,7.2
3707,4928,8.6
3708,1392,5.8
3708,3011,2.4
3708,7935,2.6
3708,626,3.9
3709,9221,4.1
3709,6224,8.9
3709,2767,5
3709,3702,1.1
3710,7795,3.7
3710,5106,1.2
3710,2082,1.5
3710,3794,8.4
3711,4264,5.5
3711,7506,8.2
3711,1862,4.9
3711,3826,5.6
3712,6291,1.7
3712,2412,2.2
3712,3598,0.9
3712,468,3.4
3713,7750,1
3713,3537,4.6
3713,5645,4.5
3713,2539,1.8
3714,7451,1.4
3714,4229,3.2
3714,1455,9.3
3714,1356,6.1
3715,5788,4
3715,7105,7
3715,3585,7.1
3715,2868,1
3716,7192,9.8
3716,5457,9.4
3716,6276,6
3716,7888,8.6
3717,1141,8
3717,2151,5
3717,8734,8.5
3717,2418,5.7
3718,1097,9.3
3718,1542,2.9
3718,8665,9.9
3718,1619,3.9
3719,8176,0.1
3719,1481,5.2
3719,9906,1.9
3719,12,2.9
3720,8281,7.4
3720,650,9.4
3720,7995,9.9
3720,4715,9.3
3721,2265,9.9
3721,1083,3.7
3721,7689,9.1
3721,7237,9.7
3722,2950,2
3722,6912,0.7
3722,8422,7.7
3722,3198,2
3723,2413,6.8
3723,1234,9.4
3723,3857,2.1
3723,7858,0.4
3724,3805,5.6
3724,6446,7.6
3724,9993,3.4
3724,7424,6.2
3725,4058,8.3
3725,4212,6.8
3725,150,7.1
3725,1066,5.3
3726,59,7.3
3726,8457,9.9
3726,2960,2.7
3726,3190,8.4
3727,3388,7.5
3727,6917,8.7
3727,4918,2.9
3727,3647,0.7
3728,6380,9.4
3728,5094,5.1
3728,9960,5.6
3728,9893,7.8
3729,2288,1.6
3729,8139,6.6
3729,7437,8.4
3729,4313,4.9
3730,7838,0.1
3730,5321,9.6
3730,3726,6.8
3730,7794,2.1
3731,3283,5.9
3731,8410,8.8
3731,1785,4.6
3731,4795,1.8
3732,5918,0.2
3732,5401,6
3732,4799,7.9
3732,642,7.2
3733,5555,8.9
3733,7719,1.5
3733,5622,1.2
3733,5867,5.8
3734,6233,2.4
3734,7673,1.8
3734,312,7.3
3734,5083,0.1
3735,9884,2.7
3735,9384,7.6
3735,2370,6.2
3735,7821,3
3736,699,3.8
3736,1664,3.8
3736,629,3.3
3736,5601,5.2
3737,827,2.7
3737,4369,9.5
3737,4457,5.3
3737,951,9.5
3738,6323,2.9
3738,3937,1.7
3738,5365,3.4
3738,6072,7.2
3739,1037,9.3
3739,3464,9.5
3739,1033,1.9
3739,2190,8.2
3740,4603,2.4
3740,9202,1.3
3740,2788,0.7
3740,8103,3.8
3741,5136,5.8
3741,7761,8.3
3741,5678,2.8
3741,2198,5.2
3742,2019,7.8
3742,9096,0.2
3742,4143,3.1
3742,3650,2.4
3743,5728,6.7
3743,6369,8.5
3743,4118,1.4
3743,6469,9.1
3744,6039,8.4
3744,7128,7.8
3744,291,3.7
3744,3359,9.5
3745,8346,1.4
3745,1358,7.8
3745,7469,0.9
3745,9648,7
3746,4531,2.9
3746,6391,4.4
3746,4957,9.6
3746,881,6.3
3747,7468,6.7
3747,9308,7.9
3747,4417,3.1
3747,2171,4.7
3748,1781,5.2
3748,2810,5.2
3748,9674,5
3748,6750,9.8
3749,5922,3.1
3749,9649,1.2
3749,4462,8.8
3749,748,9.6
3750,6202,1.5
3750,7317,8
3750,4263,4.4
3750,2700,0.4
3751,8137,7.9
